Date,adj_close,close,low,high,open,volume,SMA30,CMA30,EMA30,adx,bb_low,bb_ma,bb_high,macd,macdsignal,macdhist,rsi,stdev,slowk,slowd,dollar_close,sp500_close
2017-12-12,651.4310302734375,651.4310302734375,504.4939880371094,657.3179931640625,522.2860107421875,5179829760.0,471.8455403645833,414.24265064912686,477.31736494983085,35.75869520908928,366.8427038487613,471.8455403645833,576.8483768804053,53.550951580189064,50.81093617665699,2.7400154035320767,77.71647561138533,52.50141825791102,75.38027137249328,65.096302157921,94.08000183105469,2664.110107421875
2017-12-13,702.7670288085938,702.7670288085938,597.7979736328125,747.9929809570312,644.906005859375,4524539904.0,487.1698750813802,422.4862043108259,505.4985729321762,37.57204162862485,331.26642378761096,487.1698750813802,643.0733263751495,66.38463924530555,53.9256767903867,12.458962454918847,80.32551914081019,77.95172564688464,93.83549636558028,78.01595177884799,93.41899871826172,2662.85009765625
2017-12-14,695.8159790039062,695.8159790039062,664.989013671875,753.1209716796875,700.593994140625,3821580032.0,505.0560729980469,430.07869805230035,529.2882486911425,39.294351489807134,321.5176809891834,505.0560729980469,688.5944650069104,75.12850293873726,58.16624202005681,16.962260918680443,78.98390491269922,91.76919600443173,88.52852361703715,85.9147637850369,93.47899627685547,2652.010009765625
2017-12-15,684.447998046875,684.447998046875,621.0609741210938,697.1320190429688,696.3759765625,2758710016.0,520.8783386230468,436.9535439980997,548.6832173606091,39.813819832642054,319.9519512929976,520.8783386230468,721.8047259530961,80.21609563714736,62.576212743474926,17.639882893672436,76.73805332834968,100.46319366502462,82.07399733251667,88.14600577171137,93.92900085449219,2675.81005859375
2017-12-18,794.64501953125,794.64501953125,689.2310180664062,803.927978515625,721.7319946289062,3249230080.0,575.2108032226563,459.4527526855469,612.2821556091336,42.404917281521,320.56727217451197,575.2108032226563,829.8543342708006,96.44909536966304,76.23842185234781,20.21067351731523,82.50293430976848,127.32176552407216,83.56436682928164,80.23616030833864,93.5199966430664,2690.159912109375
2017-12-19,826.822998046875,826.822998046875,785.3419799804688,881.9439697265625,793.9010009765625,4096549888.0,598.9854024251302,468.4130025724085,639.0997609138512,43.92608702133339,322.35507094894865,598.9854024251302,875.6157339013118,104.29837963499278,81.8504134088768,22.44796622611598,83.79570107272106,138.3151657380908,84.15166451726407,81.8942607712573,93.0270004272461,2681.469970703125
2017-12-20,819.0859985351562,819.0859985351562,756.0040283203125,845.06201171875,827.5159912109375,3969939968.0,622.7057352701823,476.7623596191406,661.5980406165144,44.70376704055439,335.8584809558138,622.7057352701823,909.5529895845509,108.64232170934497,87.20879506897043,21.433526640374538,82.23051844341511,143.42362715718428,80.84899060929708,82.85500731861426,92.89099884033203,2679.25
2017-12-21,821.06298828125,821.06298828125,792.6890258789062,880.5430297851562,820.2360229492188,3569060096.0,648.8707336425781,484.7693509833757,681.5311590746063,45.637520022871726,366.0516607775504,648.8707336425781,931.6898065076058,110.9653145768666,91.96009897054967,19.005215606316938,82.32092457778843,141.40953643251385,72.0105934274524,79.00374951800451,92.86199951171875,2684.570068359375
2017-12-22,674.8599853515625,674.8599853515625,543.7620239257812,827.6829833984375,822.6430053710938,4977710080.0,664.9008666992188,489.0895926735618,680.6972623592259,42.85330990482166,406.30127917506337,664.9008666992188,923.5004542233742,99.85784363165214,93.53964790277016,6.318195728881989,58.66975907428509,129.2997937620777,58.641969974731715,70.50051800382707,92.92400360107422,2683.340087890625
2017-12-26,773.8359985351562,773.8359985351562,760.9349975585938,786.7899780273438,763.3699951171875,2201159936.0,736.0218668619792,509.8572311401367,706.1786016602967,33.528193885354284,622.5515349263658,736.0218668619792,849.4921987975927,82.51592805393216,88.7959552028421,-6.280027148909937,65.02955582434005,56.735165967806715,63.876009708680584,54.38946684893704,92.8010025024414,2680.5
